Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release,Nominal_Critic_Score,Nominal_User_Score,Nominal_NA_Sales,Nominal_JP_Sales,Nominal_EU_Sales,Nominal_Other_Sales,Nominal_Global_Sales
48,6.333333333333332,Blitz Games,100000.0,Platform,370000.0,0.0,240000.00000000003,Pac-Man World 3,40000.0,Namco Bandai Games,E,27,6.166666666666668,2005,Medium,Medium,0,0c,0,0,7
91,7.15,Swordfish Studios,130000.0,Shooter,400000.0,10000.0,220000.0,50 Cent: Blood on the Sand,50000.0,THQ,M,121,6.800000000000002,2009,Medium,Medium,0,0c,0,0,7
0,7.2,Tomy Corporation,0.0,Fighting,210000.0,210000.0,0.0,Naruto: Clash of Ninja (JP sales),10000.0,Tomy Corporation,T,0,8.1,2003,Medium,Medium,0,0c,0,0,4
78,9.2,ThatGameCompany,130000.0,Adventure,210000.0,0.0,40000.0,Journey,40000.0,Sony Computer Entertainment Europe,E,1381,8.8,2012,High,High,0,0c,0,0,4
0,8.2,Sony Computer Entertainment,180000.0,Misc,210000.0,0.0,0.0,SingStar Pop Edition,30000.0,Sony Computer Entertainment,RP,0,7.25,2009,Medium,Medium,0,0c,0,0,4
17,7.35,Milestone S.r.l,190000.0,Racing,400000.0,0.0,150000.00000000006,SBK X: Superbike World Championship,60000.0,Black Bean Games,E10+,12,7.9,2010,Medium,Medium,0,0c,0,0,7
0,6.627380952380952,Namco Bandai Games,0.0,Fighting,210000.0,210000.0,0.0,Dragon Ball Z Hyper Dimension,0.0,Namco Bandai Games,E,0,7.155952380952383,1995,Medium,Medium,0,0c,0,0,4
12,6.8,Ganbarion,0.0,Role-Playing,210000.0,190000.0,20000.0,Dragon Ball: Fusions,0.0,Namco Bandai Games,T,16,7.6,2016,Medium,Medium,0,0c,0,0,4
7,2.6,Osiris Studios,80000.0,Fighting,210000.0,0.0,120000.0,HBO Boxing,10000.0,Acclaim Entertainment,E,5,4.0,2000,Worst,Worst,0,0c,0,0,4
0,7.3378125,Electronic Arts,30000.0,Misc,210000.0,0.0,170000.0,Hasbro Family Game Night 3,20000.0,Electronic Arts,E,0,7.132601010101009,2010,Medium,Medium,0,0c,0,0,4
37,7.4,Nippon Ichi Software,0.0,Role-Playing,210000.0,100000.0,90000.0,Disgaea D2: A Brighter Darkness,20000.0,Nippon Ichi Software,T,61,8.1,2013,Medium,Medium,0,0c,0,0,4
0,7.559999999999999,Square Enix,0.0,Strategy,210000.0,210000.0,0.0,Front Mission 5: Scars of the War,0.0,Square Enix,T,0,7.5844444444444425,2005,Medium,Medium,0,0c,0,0,4
46,8.3,Capcom,80000.0,Platform,210000.0,0.0,100000.0,Maximo vs Army of Zin,30000.0,Capcom,T,13,7.8,2003,Medium,Medium,0,0c,0,0,4
0,6.1656249999999995,THQ,40000.0,Platform,210000.0,0.0,160000.0,The Fairly OddParents: Breakin  Da Rules,10000.0,THQ,T,0,6.446296296296296,2003,Medium,Medium,0,0c,0,0,4
20,7.6,Volition Inc.,80000.0,Role-Playing,210000.0,0.0,100000.0,Summoner 2,30000.0,THQ,T,22,8.3,2002,Medium,Medium,0,0c,0,0,4
0,8.2,Sony Computer Entertainment,160000.0,Sports,210000.0,0.0,0.0,Move Fitness,50000.0,Sony Computer Entertainment,RP,0,7.25,2006,Medium,Medium,0,0c,0,0,4
24,6.6,Konami,70000.0,Adventure,300000.0,30000.0,169999.99999999994,Shadow of Destiny,30000.0,Konami Digital Entertainment,T,24,8.2,2001,Medium,Medium,0,0c,0,0,5
0,6.99047619047619,Sega,0.0,Strategy,210000.0,210000.0,0.0,Valkyria Chronicles III: Unrecorded Chronicles,0.0,Sega,T,0,7.130681818181817,2006,Medium,Medium,0,0c,0,0,4
52,8.3,Team Ninja,10000.0,Action,210000.0,20000.0,160000.0,Ninja Gaiden: Dragon Sword,20000.0,Tecmo Koei,T,36,7.8,2008,Medium,Medium,0,0c,0,0,4
0,6.5,Interplay,40000.0,Fighting,210000.0,0.0,170000.0,ClayFighter 63 1/3,0.0,Interplay,M,0,4.8,1997,Medium,Low,0,0c,0,0,4
0,6.5,Midway Games,40000.0,Racing,210000.0,0.0,170000.0,Cruis n Exotica,0.0,Midway Games,RP,0,7.35,2000,Medium,Medium,0,0c,0,0,4
35,7.2,Spike Chunsoft,10000.0,Action,210000.0,120000.0,60000.0,Danganronpa Another Episode: Ultra Despair Girls,20000.0,Nippon Ichi Software,M,77,8.4,2014,Medium,Medium,0,0c,0,0,4
0,6.65,Seta Corporation,0.0,Role-Playing,210000.0,200000.0,0.0,Bastard!! Utsuro Naru Kamigami no Utsuwa,10000.0,Seta Corporation,M,0,8.649999999999999,1996,Medium,High,0,0c,0,0,4
11,8.3,Telltale Games,130000.0,Adventure,450000.0,0.0,240000.00000000003,The Wolf Among Us,79999.99999999999,Telltale Games,M,506,8.24,2014,Medium,Medium,0,0c,0,0,8
51,6.7,"Deep Silver, Sproing Interactive Media, Sproing",100000.0,Adventure,210000.0,0.0,90000.0,Cursed Mountain,20000.0,Deep Silver,M,33,7.6,2009,Medium,Medium,0,0c,0,0,4
0,7.6,SNK,0.0,Fighting,350000.0,340000.0,0.0,The King of Fighters  96,10000.0,SNK,T,0,7.0,1996,Medium,Medium,0,0c,0,0,6
28,7.8,Griptonite Games,30000.0,Strategy,210000.0,0.0,160000.0,Age of Empires: Mythologies,20000.0,THQ,E10+,20,6.9,2008,Medium,Medium,0,0c,0,0,4
53,6.9,n-Space,70000.0,Role-Playing,210000.0,0.0,130000.0,Heroes of Ruin,20000.0,Nintendo,T,50,7.4,2012,Medium,Medium,0,0c,0,0,4
0,7.5200000000000005,Microsoft Game Studios,50000.0,Strategy,210000.0,0.0,140000.0,State of Decay,20000.0,Microsoft Game Studios,E,0,7.745454545454546,2015,Medium,Medium,0,0c,0,0,4
43,8.0,WayForward,10000.0,Platform,210000.0,0.0,180000.0,A Boy and His Blob,10000.0,Majesco Entertainment,E,35,8.7,2009,Medium,High,0,0c,0,0,4
0,6.2521929824561395,Ubisoft,10000.0,Adventure,210000.0,0.0,180000.0,Prince of Persia: Revelations,20000.0,Ubisoft,E10+,0,6.713553921568629,2005,Medium,Medium,0,0c,0,0,4
0,8.189473684210526,SquareSoft,80000.0,Role-Playing,210000.0,0.0,120000.0,Threads of Fate,10000.0,SquareSoft,T,0,8.163157894736843,1999,Medium,Medium,0,0c,0,0,4
56,6.3,2XL Games,140000.0,Racing,410000.00000000006,0.0,220000.0,Baja: Edge of Control,50000.0,THQ,E,29,6.05,2008,Medium,Medium,0,0c,0,0,8
0,8.2,Sony Computer Entertainment,0.0,Role-Playing,210000.0,200000.0,0.0,PoPoLoCrois Monogatari II,10000.0,Sony Computer Entertainment,RP,0,7.25,2000,Medium,Medium,0,0c,0,0,4
0,5.5,Konami Digital Entertainment,0.0,Platform,210000.0,200000.0,0.0,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,10000.0,Konami Digital Entertainment,RP,0,6.1,2004,Low,Medium,0,0c,0,0,4
25,8.1,Ion Storm,80000.0,Action,210000.0,0.0,100000.0,Deus Ex: The Conspiracy,30000.0,Eidos Interactive,M,49,8.9,2002,Medium,High,0,0c,0,0,4
27,6.4,Tantalus Interactive,40000.0,Shooter,210000.0,0.0,170000.0,Unreal II: The Awakening,10000.0,Atari,M,20,5.3,2004,Medium,Low,0,0c,0,0,4
17,8.5,Electronic Arts,80000.0,Racing,210000.0,0.0,100000.0,Rumble Racing,30000.0,Electronic Arts,E,9,8.2,2001,Medium,Medium,0,0c,0,0,4
45,3.8,Artoon,0.0,Action,210000.0,10000.0,180000.0,Vampire Rain,10000.0,Microsoft Game Studios,M,44,2.9,2007,Worst,Worst,0,0c,0,0,4
0,5.5,Konami Digital Entertainment,30000.0,Strategy,210000.0,70000.0,100000.0,Yu-Gi-Oh! 5D s World Championship 2011: Over the Nexus,10000.0,Konami Digital Entertainment,RP,0,6.1,2011,Low,Medium,0,0c,0,0,4
0,5.5,Konami Digital Entertainment,0.0,Sports,210000.0,210000.0,0.0,J-League Winning Eleven 10 + Europa League 06-07,0.0,Konami Digital Entertainment,RP,0,6.1,2006,Low,Medium,0,0c,0,0,4
0,6.627380952380952,Namco Bandai Games,0.0,Role-Playing,210000.0,210000.0,0.0,Tales of Phantasia: Narikiri Dungeon X,0.0,Namco Bandai Games,E,0,7.155952380952383,2010,Medium,Medium,0,0c,0,0,4
36,8.8,Smilebit,40000.0,Action,210000.0,30000.0,130000.0,JSRF: Jet Set Radio Future,10000.0,Sega,T,102,8.2,2002,High,Medium,0,0c,0,0,4
0,9.1,Psygnosis,80000.0,Racing,210000.0,0.0,120000.0,Rollcage,10000.0,Psygnosis,E,0,8.333333333333334,1999,High,Medium,0,0c,0,0,4
34,7.0,Io Interactive,169999.99999999994,Action,380000.0,0.0,140000.0,Hitman: HD Trilogy,60000.0,Square Enix,M,91,7.4,2013,Medium,Medium,0,0c,0,0,7
135,7.625,Blue Tongue Entertainment,190000.0,Platform,650000.0,0.0,400000.0,de Blob 2,70000.0,THQ,E10+,89,7.725,2011,Medium,Medium,0,0c,0,0,12
0,7.4,Tecmo Koei,130000.0,Sports,360000.0,90000.0,100000.0,Champion Jockey: G1 Jockey & Gallop Racer,40000.0,Tecmo Koei,RP,0,7.449999999999999,2011,Medium,Medium,0,0c,0,0,7
0,8.3,Super X Studios,0.0,Shooter,210000.0,0.0,190000.0,Greg Hastings Paintball 2,10000.0,Majesco Entertainment,E10+,7,8.3,2010,Medium,Medium,0,0c,0,0,4
14,6.4,Konami,80000.0,Sports,210000.0,0.0,100000.0,ESPN Winter X Games: Snowboarding 2002,30000.0,Konami Digital Entertainment,T,8,7.9,2000,Medium,Medium,0,0c,0,0,4
34,7.6,h.a.n.d. Inc.,0.0,Role-Playing,210000.0,110000.0,90000.0,Final Fantasy Fables: Chocobo s Dungeon,10000.0,Square Enix,E10+,20,8.0,2007,Medium,Medium,0,0c,0,0,4
98,7.85,Crystal Dynamics,100000.0,Action,320000.0,0.0,180000.0,Project: Snowblind,30000.0,Eidos Interactive,T,33,7.65,2005,Medium,Medium,0,0c,0,0,6
0,6.627380952380952,Namco Bandai Games,0.0,Strategy,210000.0,210000.0,0.0,Super Robot Taisen K,0.0,Namco Bandai Games,E,0,7.155952380952383,2009,Medium,Medium,0,0c,0,0,4
7,2.8,Midway,80000.0,Fighting,210000.0,0.0,120000.0,Mortal Kombat: Special Forces,10000.0,Midway Games,M,17,2.4,2000,Worst,Worst,0,0c,0,0,4
49,7.7,Digital Eclipse,0.0,Platform,290000.0,50000.0,210000.00000000003,Mega Man Legacy Collection,40000.0,Capcom,E,81,6.6,2016,Medium,Medium,0,0c,0,0,5
10,6.1,THQ,110000.0,Action,390000.0,0.0,250000.0,The Last Airbender,30000.0,THQ,T,9,6.8,2010,Medium,Medium,0,0c,0,0,7
34,6.8,Bongfish,10000.0,Sports,210000.0,0.0,180000.0,StokEd,10000.0,Zushi Games,T,19,8.6,2009,Medium,High,0,0c,0,0,4
0,7.4,Tecmo Koei,0.0,Role-Playing,210000.0,210000.0,0.0,Shin Megami Tensei: Persona 3 (jp sales),0.0,Tecmo Koei,RP,0,7.449999999999999,2006,Medium,Medium,0,0c,0,0,4
26,6.8,Cranky Pants Games,80000.0,Action,210000.0,0.0,100000.0,Evil Dead: Regeneration,30000.0,THQ,M,8,8.5,2005,Medium,Medium,0,0c,0,0,4
0,7.025,Acclaim Entertainment,40000.0,Fighting,310000.0,210000.0,60000.0,X-Men: Children of the Atom,10000.0,Acclaim Entertainment,RP,0,7.05,1995,Medium,Medium,0,0c,0,0,6
46,7.1,EA Canada,0.0,Sports,350000.0,0.0,320000.0,Tiger Woods PGA Tour,30000.0,Electronic Arts,E,21,7.4,2005,Medium,Medium,0,0c,0,0,6
53,8.9,Treyarch,100000.0,Sports,350000.0,0.0,200000.0,NHL 2K3,30000.0,Sega,E,37,7.3,2002,High,Medium,0,0c,0,0,6
0,8.2,Sony Computer Entertainment,0.0,Adventure,210000.0,190000.0,0.0,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,10000.0,Sony Computer Entertainment,RP,0,7.25,1998,Medium,Medium,0,0c,0,0,4
0,6.627380952380952,Namco Bandai Games,0.0,Misc,210000.0,210000.0,0.0,Heisei Kyouiku linkai DS,0.0,Namco Bandai Games,E,0,7.155952380952383,2006,Medium,Medium,0,0c,0,0,4
0,6.1656249999999995,THQ,60000.0,Misc,570000.0000000001,0.0,450000.0,The Naked Brothers Band: The Video Game,40000.0,THQ,T,0,6.446296296296296,2008,Medium,Medium,0,0c,0,0,11
16,8.2,Sun-Tec,30000.0,Fighting,210000.0,80000.0,90000.0,Final Fight One,0.0,Ubisoft,E,8,7.8,2001,Medium,Medium,0,0c,0,0,4
61,3.55,Robomodo,100000.0,Sports,460000.0,0.0,290000.0,Tony Hawk s Pro Skater 5,60000.00000000001,Activision,T,581,2.375,2015,Worst,Worst,0,0c,0,0,9
16,6.8,Tecmo,30000.0,Sports,210000.0,120000.0,40000.0,Gallop Racer 2003: A New Breed,10000.0,Zoo Digital Publishing,E,15,8.5,2002,Medium,Medium,0,0c,0,0,4
11,5.4,Alpha Unit,30000.0,Action,210000.0,0.0,160000.0,Frogger 3D,10000.0,Konami Digital Entertainment,E,8,5.5,2011,Low,Low,0,0c,0,0,4
46,6.9,Brownie Brown,30000.0,Role-Playing,210000.0,50000.0,120000.0,Blue Dragon Plus,10000.0,Ignition Entertainment,E,15,6.5,2008,Medium,Medium,0,0c,0,0,4
6,3.3,Takara,40000.0,Action,210000.0,0.0,160000.0,BeyBlade VForce: Super Tournament Battle,10000.0,Atari,E,18,7.5,2002,Worst,Medium,0,0c,0,0,4
0,8.01689189189189,Nintendo,0.0,Action,210000.0,210000.0,0.0,Little Battlers eXperience: Baku Boost,0.0,Nintendo,E,0,7.977027027027025,2012,Medium,Medium,0,0c,0,0,4
0,6.99047619047619,Sega,0.0,Sports,210000.0,210000.0,0.0,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,0.0,Sega,T,0,7.130681818181817,2011,Medium,Medium,0,0c,0,0,4
0,7.75,Infogrames,80000.0,Adventure,210000.0,0.0,110000.0,Bugs Bunny & Taz: Time Busters,10000.0,Infogrames,E,0,8.575,2000,Medium,High,0,0c,0,0,4
0,5.5,Konami Digital Entertainment,0.0,Action,450000.0,450000.0,0.0,Jikkyou Powerful Pro Yakyuu 2012,0.0,Konami Digital Entertainment,RP,0,6.1,2012,Low,Medium,0,0c,0,0,8
4,5.5,Natsume,50000.0,Action,210000.0,0.0,150000.0,Power Rangers: Wild Force,0.0,THQ,E,8,6.9,2002,Low,Medium,0,0c,0,0,4
53,6.9,Acquire,30000.0,Action,320000.0,80000.0,180000.0,Tenchu: Shadow Assassins,20000.0,Ubisoft,M,42,7.6,2008,Medium,Medium,0,0c,0,0,6
90,6.0,Spark Unlimited,120000.0,Shooter,370000.0,70000.0,140000.0,Lost Planet 3,30000.0,Capcom,T,454,5.833333333333332,2013,Low,Low,0,0c,0,0,7
5,4.0,Full Fat,50000.0,Action,200000.0,0.0,150000.0,Beyblade G-Revolution,0.0,Atari,E,5,7.8,2004,Worst,Medium,0,0c,0,0,3
0,8.01689189189189,Nintendo,0.0,Strategy,200000.0,200000.0,0.0,Trade & Battle: Card Hero,0.0,Nintendo,E,0,7.977027027027025,2000,Medium,Medium,0,0c,0,0,3
33,5.7,Capcom,80000.0,Fighting,200000.0,0.0,100000.0,Capcom Fighting Evolution,30000.0,Capcom,T,5,4.8,2004,Low,Low,0,0c,0,0,3
45,7.300000000000002,Ubisoft Montreal,170000.0,Action,280000.0,0.0,70000.0,Assassin s Creed The Ezio Collection,40000.0,Ubisoft,M,73,7.5,2016,Medium,Medium,0,0c,0,0,5
0,6.627380952380952,Namco Bandai Games,0.0,Strategy,200000.0,200000.0,0.0,SD Gundam GNext,0.0,Namco Bandai Games,E,0,7.155952380952383,1995,Medium,Medium,0,0c,0,0,3
0,6.842857142857143,Atari,90000.0,Sports,230000.0,0.0,120000.0,Backyard NFL Football 2006,30000.0,Atari,E,0,7.435714285714286,2005,Medium,Medium,0,0c,0,0,4
0,7.993750000000001,Level 5,0.0,Puzzle,200000.0,200000.0,0.0,Sloane to MacHale no Nazo no Monogatari,0.0,Level 5,T,0,8.39375,2009,Medium,Medium,0,0c,0,0,3
73,7.199999999999998,PlatinumGames,50000.0,Action,370000.0,80000.0,220000.0,Anarchy Reigns,30000.0,Sega,M,211,8.05,2012,Medium,Medium,0,0c,0,0,7
31,3.3,Bec,0.0,Simulation,200000.0,140000.0,60000.0,Mobile Suit Gundam: Crossfire,10000.0,Namco Bandai Games,T,47,5.1,2006,Worst,Low,0,0c,0,0,3
0,7.390344202898553,Capcom,0.0,Action,210000.00000000003,210000.00000000003,0.0,Sengoku Basara 2 Heroes,0.0,Capcom,T,0,7.886845878136195,2007,Medium,Medium,0,0c,0,0,4
0,8.2,Sony Computer Entertainment,20000.0,Misc,200000.0,0.0,0.0,Buzz! The Schools Quiz,190000.0,Sony Computer Entertainment,RP,0,7.25,2008,Medium,Medium,0,0c,0,0,3
31,6.8,Konami,50000.0,Strategy,200000.0,70000.0,60000.0,Suikoden Tactics,20000.0,Konami Digital Entertainment,T,17,8.6,2005,Medium,High,0,0c,0,0,3
22,6.9,CCP,190000.0,Role-Playing,200000.0,0.0,0.0,EVE Online,10000.0,CCP,T,280,7.5,2003,Medium,Medium,0,0c,0,0,3
21,8.9,Sonic Team,0.0,Role-Playing,200000.0,200000.0,0.0,Phantasy Star Online,0.0,Sega,T,33,9.1,2000,High,High,0,0c,0,0,3
33,6.9,Hitmaker,40000.0,Racing,200000.0,20000.0,140000.0,Crazy Taxi 3: High Roller,10000.0,Sega,T,13,8.5,2002,Medium,Medium,0,0c,0,0,3
0,5.5,Konami Digital Entertainment,0.0,Sports,200000.0,200000.0,0.0,International Superstar Soccer 2000,0.0,Konami Digital Entertainment,RP,0,6.1,2000,Low,Medium,0,0c,0,0,3
6,6.0,Crave,90000.0,Misc,250000.0,0.0,130000.0,The Bible Game,30000.0,Crave Entertainment,E,35,4.050000000000002,2005,Low,Low,0,0c,0,0,4
0,6.99047619047619,Sega,0.0,Role-Playing,200000.0,200000.0,0.0,Shining Blade,0.0,Sega,T,0,7.130681818181817,2012,Medium,Medium,0,0c,0,0,3
30,6.4,Terminal Reality,80000.0,Fighting,270000.0,0.0,170000.0,The King of Fighters Collection: The Orochi Saga,30000.0,Ignition Entertainment,T,13,7.75,2006,Medium,Medium,0,0c,0,0,5
0,5.5,Konami Digital Entertainment,0.0,Sports,200000.0,200000.0,0.0,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,0.0,Konami Digital Entertainment,RP,0,6.1,2003,Low,Medium,0,0c,0,0,3
10,5.1,Behaviour Interactive,70000.0,Simulation,270000.0,0.0,180000.00000000003,Disney s Planes,30000.0,Disney Interactive Studios,E,15,4.8,2013,Low,Low,0,0c,0,0,5
0,6.525,Ratbag,80000.0,Racing,200000.0,0.0,100000.0,Saturday Night Speedway,30000.0,Play It,E,7,8.7,2004,Medium,High,0,0c,0,0,3
36,6.2,Rebellion,169999.99999999994,Shooter,310000.0,0.0,100000.0,Zombie Army Trilogy,40000.0,Rebellion Developments,M,128,7.0,2015,Medium,Medium,0,0c,0,0,6
0,6.2521929824561395,Ubisoft,80000.0,Adventure,200000.0,0.0,100000.0,CSI: Deadly Intent,20000.0,Ubisoft,E10+,0,6.713553921568629,2009,Medium,Medium,0,0c,0,0,3
0,7.6,SNK,0.0,Fighting,200000.0,200000.0,0.0,Samurai Spirits (CD),0.0,SNK,T,0,7.0,1994,Medium,Medium,0,0c,0,0,3
37,6.3,"SCEA, Think and Feel",0.0,Fighting,200000.0,0.0,180000.0,The Con,20000.0,Sony Computer Entertainment,T,16,7.3,2005,Medium,Medium,0,0c,0,0,3
94,7.2,Edge of Reality,110000.0,Platform,350000.0000000001,0.0,210000.00000000003,Pitfall: The Lost Expedition,30000.0,Activision,E,24,8.433333333333334,2004,Medium,Medium,0,0c,0,0,7
0,6.1656249999999995,THQ,50000.0,Sports,200000.0,0.0,140000.0,Rocket Power: Zero Gravity Zone,0.0,THQ,T,0,6.446296296296296,2003,Medium,Medium,0,0c,0,0,3
77,6.65,From Software,30000.0,Role-Playing,390000.0,0.0,330000.0,Enchanted Arms,40000.0,Ubisoft,T,100,6.4,2007,Medium,Medium,0,0c,0,0,7
19,7.5,Atari,70000.0,Racing,200000.0,20000.0,90000.0,Le Mans 24 Hours,20000.0,Infogrames,E,9,7.6,2001,Medium,Medium,0,0c,0,0,3
44,5.3,Nippon Ichi Software,30000.0,Role-Playing,290000.0000000001,150000.00000000006,90000.00000000001,The Witch and the Hundred Knight,30000.0,Nippon Ichi Software,T,80,7.5,2013,Low,Medium,0,0c,0,0,5
0,6.99047619047619,Sega,110000.0,Sports,340000.0,0.0,200000.0,ESPN MLB Baseball,30000.0,Sega,T,0,7.130681818181817,2004,Medium,Medium,0,0c,0,0,6
0,8.189473684210526,SquareSoft,0.0,Fighting,200000.0,200000.0,0.0,All Star Pro-Wrestling,0.0,SquareSoft,T,0,8.163157894736843,2000,Medium,Medium,0,0c,0,0,3
16,5.7,Bec,0.0,Role-Playing,200000.0,0.0,190000.0,Dragon Ball Z: Harukanaru Densetsu,20000.0,Namco Bandai Games,E,10,6.2,2007,Low,Medium,0,0c,0,0,3
8,8.2,TOSE,50000.0,Simulation,200000.0,0.0,140000.0,Harvest Moon: More Friends of Mineral Town,0.0,Ubisoft,E,40,9.2,2003,Medium,High,0,0c,0,0,3
0,6.627380952380952,Namco Bandai Games,0.0,Shooter,200000.0,200000.0,0.0,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,0.0,Namco Bandai Games,E,0,7.155952380952383,1996,Medium,Medium,0,0c,0,0,3
0,6.99047619047619,Sega,0.0,Action,200000.0,200000.0,0.0,Kurohyou 2: Ryu ga Gotoku Ashura Hen,0.0,Sega,T,0,7.130681818181817,2012,Medium,Medium,0,0c,0,0,3
38,6.7,Studio Saizensen,0.0,Action,200000.0,30000.0,160000.0,Code of Princess,10000.0,Agatsuma Entertainment,T,73,7.6,2012,Medium,Medium,0,0c,0,0,3
0,6.99047619047619,Sega,0.0,Role-Playing,200000.0,200000.0,0.0,7th Dragon 2020,0.0,Sega,T,0,7.130681818181817,2011,Medium,Medium,0,0c,0,0,3
0,6.627380952380952,Namco Bandai Games,0.0,Misc,200000.0,200000.0,0.0,Taiko no Tatsujin: Waku Waku Anime Matsuri,0.0,Namco Bandai Games,E,0,7.155952380952383,2003,Medium,Medium,0,0c,0,0,3
0,7.2,Nordic Games,180000.0,Misc,200000.0,0.0,0.0,We Sing Robbie Williams,30000.0,Nordic Games,RP,0,7.3,2010,Medium,Medium,0,0c,0,0,3
27,5.2,Ubisoft Annecy,20000.0,Role-Playing,200000.0,10000.0,160000.0,Dark Messiah of Might and Magic Elements,20000.0,Ubisoft,M,48,7.0,2008,Low,Medium,0,0c,0,0,3
6,5.3,Pyro Studios,10000.0,Action,200000.0,0.0,170000.0,Planet 51,20000.0,Sega,E,4,5.8,2009,Low,Low,0,0c,0,0,3
67,5.25,WideScreen Games,100000.0,Shooter,310000.0,0.0,180000.0,Dead to Rights II,30000.0,Electronic Arts,M,12,6.35,2005,Low,Medium,0,0c,0,0,6
0,8.2,Sony Computer Entertainment,170000.0,Action,200000.0,0.0,0.0,The Heavy Rain and Beyond: Two Souls Collection,30000.0,Sony Computer Entertainment,RP,0,7.25,2016,Medium,Medium,0,0c,0,0,3
45,3.6,SCE Japan Studio,90000.0,Action,200000.0,10000.0,60000.0,Kung Fu Rider,30000.0,Sony Computer Entertainment,E10+,21,3.7,2010,Worst,Worst,0,0c,0,0,3
0,6.5,Interplay,80000.0,Shooter,200000.0,0.0,110000.0,MDK,10000.0,Interplay,M,0,4.8,1997,Medium,Low,0,0c,0,0,3
33,6.3,Gaming Minds Studios,70000.0,Simulation,200000.0,0.0,110000.0,DarkStar One: Broken Alliance,20000.0,Kalypso Media,T,19,7.2,2010,Medium,Medium,0,0c,0,0,3
73,6.65,Milestone S.r.l,260000.0,Racing,360000.0,10000.0,20000.0,WRC: FIA World Rally Championship,60000.0,Black Bean Games,E,27,6.1000000000000005,2006,Medium,Medium,0,0c,0,0,7
54,9.0,Vanillaware,70000.0,Role-Playing,400000.0,190000.0,110000.0,Odin Sphere: Leifthrasir,40000.0,Nippon Ichi Software,T,290,7.7,2016,High,Medium,0,0c,0,0,7
33,5.7,Namco Bandai Games,80000.0,Misc,200000.0,0.0,100000.0,Body and Brain Connection,20000.0,Namco Bandai Games,E,4,4.8,2010,Low,Low,0,0c,0,0,3
0,8.2,Sony Computer Entertainment,80000.0,Racing,200000.0,0.0,110000.0,Speed Punks,10000.0,Sony Computer Entertainment,RP,0,7.25,1998,Medium,Medium,0,0c,0,0,3
25,6.5,Media Vision,30000.0,Action,200000.0,30000.0,120000.0,Dragon Ball: Revenge of King Piccolo,20000.0,Namco Bandai Games,E10+,15,7.3,2009,Medium,Medium,0,0c,0,0,3
46,7.5,PlatinumGames,50000.0,Role-Playing,200000.0,70000.0,60000.0,Infinite Space,10000.0,Sega,T,61,9.0,2009,Medium,High,0,0c,0,0,3
0,6.5,Midway Games,40000.0,Racing,200000.0,0.0,160000.0,San Francisco Rush 2049,0.0,Midway Games,RP,0,7.35,2000,Medium,Medium,0,0c,0,0,3
0,8.203125000000002,Atlus,40000.0,Sports,200000.0,0.0,160000.0,Snowboard Kids,0.0,Atlus,T,0,8.45625,1996,Medium,Medium,0,0c,0,0,3
0,6.627380952380952,Namco Bandai Games,0.0,Sports,200000.0,170000.0,0.0,Famista 64,30000.0,Namco Bandai Games,E,0,7.155952380952383,2006,Medium,Medium,0,0c,0,0,3
0,5.652564102564103,Activision,20000.0,Puzzle,200000.0,50000.0,130000.0,Magical Tetris Challenge,0.0,Activision,T,0,6.2716666666666665,1997,Low,Medium,0,0c,0,0,3
0,6.033333333333334,Kemco,40000.0,Sports,200000.0,0.0,160000.0,Twisted Edge Extreme Snowboarding,0.0,Kemco,T,0,5.699999999999999,1998,Medium,Low,0,0c,0,0,3
0,5.652564102564103,Activision,40000.0,Platform,200000.0,0.0,160000.0,Disney s Tarzan,0.0,Activision,T,0,6.2716666666666665,2000,Low,Medium,0,0c,0,0,3
5,4.0,Bethesda Softworks,40000.0,Racing,200000.0,0.0,150000.0,IHRA Drag Racing 2004,10000.0,Bethesda Softworks,E,7,7.4,2003,Worst,Medium,0,0c,0,0,3
0,6.99047619047619,Sega,0.0,Role-Playing,200000.0,200000.0,0.0,Shining Hearts,0.0,Sega,T,0,7.130681818181817,2010,Medium,Medium,0,0c,0,0,3
42,6.4,Arika,70000.0,Fighting,200000.0,50000.0,60000.0,Tekken 3D: Prime Edition,10000.0,Nintendo,T,39,5.9,2012,Medium,Low,0,0c,0,0,3
0,8.2,Sony Computer Entertainment,160000.0,Misc,200000.0,0.0,0.0,SingStar: Back to the 80s,40000.0,Sony Computer Entertainment,RP,0,7.25,2011,Medium,Medium,0,0c,0,0,3
0,7.4,Tecmo Koei,0.0,Strategy,200000.0,190000.0,0.0,Nobunaga no Yabou: Reppuuden,10000.0,Tecmo Koei,RP,0,7.449999999999999,1999,Medium,Medium,0,0c,0,0,3
0,8.189473684210526,SquareSoft,0.0,Role-Playing,200000.0,200000.0,0.0,Treasure Hunter G,0.0,SquareSoft,T,0,8.163157894736843,1996,Medium,Medium,0,0c,0,0,3
